id	sulfur	carbon	oxygen	iron	nitrogen	S_ROC	C_ROC	N_ROC	O_ROC	Fe_ROC
GCF_000283615.1	0.48100000000000004	0.04	1.7590000000000001	0.552	3.178	0	0	0	0	0
GCF_000283655.1	1.015	17.403	5.593999999999999	6.956	16.81	0	0	1	0	0
GCF_000283975.1	-0.55	0.27	1.042	0.5710000000000001	1.483	0	0	0	0	0
GCF_000284015.1	1.371	4.237	3.694	2.613	15.13	0	0	0	0	0
GCF_000284035.1	-1.225	2.653	3.325	2.246	15.35	0	0	0	0	0
GCF_000284095.1	4.0360000000000005	11.577	3.216	3.91	9.382	0	0	0	0	0
GCF_000284115.1	0.485	3.403	4.293	3.448	12.798	0	0	0	0	0
GCF_000284155.1	0.523	0.44	1.858	4.185	6.665	0	0	0	0	0
GCF_000284235.1	2.878	6.666	4.876	4.588	15.376	0	0	0	0	0
GCF_000284255.1	2.9560000000000004	20.824	6.585	9.673	16.67	0	0	0	0	0
GCF_000284275.1	0.225	6.1129999999999995	7.433	8.414	19.299	0	0	1	0	0
GCF_000284295.1	1.86	2.281	3.51	2.592	16.13	0	0	0	0	0
GCF_000284315.1	4.135	10.211	6.235	6.7620000000000005	14.329	0	0	0	0	1
GCF_000284335.1	3.265	2.07	-0.64	1.122	6.4639999999999995	0	0	0	0	0
GCF_000284375.1	1.6969999999999998	6.777	7.257999999999999	6.757999999999999	19.180999999999997	0	0	1	0	0
GCF_000284415.1	-1.983	10.387	5.7989999999999995	5.32	13.603	0	0	0	0	0
GCF_000284515.1	1.209	1.59	4.245	3.525	10.382	0	0	0	0	0
GCF_000284635.1	2.7510000000000003	2.533	0.489	6.587999999999999	9.336	0	0	0	0	0
GCF_000286275.1	1.901	5.686	2.779	2.4090000000000003	14.290999999999999	0	0	0	0	0
GCF_000286435.2	3.24	5.412999999999999	2.065	3.194	13.214	0	0	0	0	0
GCF_000287215.2	0.9570000000000001	4.518	2.911	8.272	14.905	0	0	0	0	0
GCF_000287295.1	-0.163	-0.41200000000000003	1.429	0.6809999999999999	1.258	0	0	0	0	0
GCF_000287335.1	2.0869999999999997	2.2769999999999997	2.293	1.254	7.422000000000001	0	0	0	0	0
GCF_000287355.1	0.259	0.16399999999999998	0.816	0.14800000000000002	1.087	0	0	0	0	0
GCF_000292685.1	2.57	1.791	1.2309999999999999	0.956	5.896	0	0	0	0	0
GCF_000292915.1	-0.833	3.9939999999999998	4.227	4.703	16.624000000000002	0	0	0	0	0
GCF_000293885.2	2.2359999999999998	3.698	4.4510000000000005	5.17	16.631	0	0	0	0	0
GCF_000294515.1	3.529	3.8289999999999997	3.675	2.719	14.94	0	0	0	0	0
GCF_000294775.2	1.97	2.155	3.782	3.8480000000000003	15.559000000000001	0	0	0	0	0
GCF_000296215.2	1.845	7.095	7.356	6.956	19.198	0	0	1	0	0
GCF_000297055.2	10.222000000000001	7.959	3.766	8.116	14.472000000000001	0	0	0	0	0
GCF_000297075.2	-0.05	3.4410000000000003	4.024	7.858	16.124000000000002	0	0	0	0	0
GCF_000299095.1	0.525	7.961	1.713	4.104	10.607000000000001	0	0	0	0	0
GCF_000299115.1	-0.48	3.255	2.323	3.9410000000000003	10.850999999999999	0	0	0	0	0
GCF_000299235.1	4.454	7.587000000000001	3.612	5.343999999999999	11.914000000000001	0	0	0	0	0
GCF_000299335.2	-0.912	2.2840000000000003	3.9160000000000004	6.438	12.423	0	0	0	0	0
GCF_000299355.1	1.5719999999999998	5.13	3.089	0.191	7.348	0	0	0	0	0
GCF_000299395.1	3.108	5.773	2.524	2.492	9.997	0	0	1	0	0
GCF_000299435.1	-2.063	-0.65	2.609	3.565	7.603	0	0	0	0	0
GCF_000299965.1	3.2039999999999997	6.112	3.892	4.538	13.279000000000002	0	0	0	0	0
GCF_000299995.1	-1.01	2.186	3.821	6.78	11.130999999999998	0	0	0	0	0
GCF_000300005.1	2.463	2.6689999999999996	4.5969999999999995	7.615	13.887	0	0	0	0	0
GCF_000300135.1	-0.596	0.12300000000000001	0.9009999999999999	-0.057	1.213	0	0	0	0	0
GCF_000300235.2	-1.331	2.528	4.024	6.396	15.937999999999999	0	0	0	0	0
GCF_000300255.2	4.044	28.073	4.897	0.529	8.681000000000001	0	1	0	0	0
GCF_000300295.3	-0.017	2.8360000000000003	1.291	1.195	8.414	0	0	0	0	0
GCF_000300455.3	2.885	7.672999999999999	4.632	2.094	15.065	0	0	0	0	0
GCF_000300475.1	2.822	4.418	4.878	3.7260000000000004	14.921	0	0	0	0	0
GCF_000302535.1	-0.6920000000000001	4.614	4.31	4.579	16.12	0	0	0	0	0
GCF_000304215.1	1.083	0.48100000000000004	1.4169999999999998	0.006999999999999999	3.6039999999999996	0	0	0	0	0
GCF_000304315.1	3.5069999999999997	21.826	5.922000000000001	6.46	18.215	0	1	0	0	0
GCF_000304355.2	4.261	72.943	4.815	1.285	10.16	0	1	0	0	0
GCF_000304455.1	-0.369	-0.401	0.584	0.06	1.5519999999999998	0	0	0	0	0
GCF_000305775.1	4.375	16.332	3.455	1.81	9.894	0	0	0	0	0
GCF_000305785.2	0.78	2.015	2.755	9.29	11.742	0	0	0	0	0
GCF_000305935.1	5.806	18.119	3.4589999999999996	3.012	9.232999999999999	0	0	0	0	0
GCF_000306725.1	5.407	77.376	4.329	1.685	11.609000000000002	0	1	0	0	0
GCF_000306765.2	1.6280000000000001	9.61	3.286	2.977	12.616	0	0	0	0	0
GCF_000306785.1	1.653	2.7230000000000003	3.658	2.318	15.543	0	0	0	0	0
GCF_000306805.1	-0.038	0.396	0.922	-0.015	1.8619999999999999	0	0	0	0	0
GCF_000306885.1	0.446	1.8769999999999998	1.411	3.785	6.517	0	0	0	0	0
GCF_000307105.1	10.277000000000001	14.577	1.6380000000000001	5.64	11.405999999999999	1	0	0	0	0
GCF_000307165.1	-1.5290000000000001	1.436	-0.18100000000000002	0.611	2.786	0	0	0	0	0
GCF_000309885.1	5.166	4.106	3.6919999999999997	7.462000000000001	14.902999999999999	0	0	1	0	0
GCF_000310065.1	2.158	3.807	3.86	3.4730000000000003	14.568	0	0	0	0	0
GCF_000310105.2	-1.067	1.976	3.701	6.694	11.421	0	0	0	0	0
GCF_000311765.1	-0.371	3.5460000000000003	4.1080000000000005	5.652	14.658	0	0	0	0	0
GCF_000312705.1	3.863	11.543	7.165	3.843	16.505	0	0	1	1	0
GCF_000313175.2	1.2790000000000001	2.688	3.608	4.206	13.665	0	0	0	0	0
GCF_000316175.1	1.7619999999999998	3.755	3.4730000000000003	6.555	15.609000000000002	0	0	0	0	0
GCF_000316515.1	2.9139999999999997	8.078	6.945	4.0	15.304	0	0	0	1	0
GCF_000316575.1	2.615	11.0	6.5889999999999995	3.843	16.509	0	0	1	1	0
GCF_000316605.1	2.1519999999999997	4.567	7.237	5.974	15.707	0	0	0	1	0
GCF_000316625.1	2.735	10.165	6.787999999999999	3.843	17.7	0	0	1	1	0
GCF_000316645.1	2.641	13.632	7.44	3.924	16.948	0	0	1	1	0
GCF_000316665.1	2.952	8.014	5.627000000000001	3.721	16.499000000000002	0	0	0	1	0
GCF_000316685.1	1.2009999999999998	6.747000000000001	7.1160000000000005	5.8870000000000005	12.136	0	0	0	1	0
GCF_000317025.1	3.533	8.888	6.204	4.809	18.213	0	0	0	1	0
GCF_000317045.1	3.2689999999999997	10.051	7.835	4.0969999999999995	15.940999999999999	0	0	0	0	0
GCF_000317065.1	1.985	7.319	7.053999999999999	5.95	14.866	0	0	0	1	0
GCF_000317085.1	1.5630000000000002	7.997999999999999	7.778	3.5469999999999997	14.404000000000002	0	0	0	1	0
GCF_000317105.1	2.574	11.03	6.577000000000001	4.636	15.347000000000001	0	0	1	0	0
GCF_000317125.1	2.733	8.077	7.135	4.421	18.402	0	0	0	1	0
GCF_000317305.3	-1.962	2.084	4.6610000000000005	2.165	16.079	0	0	0	0	0
GCF_000317435.1	4.073	9.846	7.005	3.628	17.177	0	0	1	1	0
GCF_000317475.1	3.46	12.782	7.287999999999999	3.8089999999999997	17.168	0	0	1	0	0
GCF_000317495.1	1.713	9.522	6.985	3.843	15.806	0	0	0	0	0
GCF_000317515.1	2.642	11.962	7.221	3.843	17.934	0	0	0	0	0
GCF_000317555.1	0.955	7.4	7.218999999999999	3.842	16.416	0	0	0	0	0
GCF_000317575.1	2.1630000000000003	7.1579999999999995	7.002999999999999	3.821	16.081	0	0	0	1	0
GCF_000317615.1	2.608	8.596	8.681000000000001	4.042	13.684000000000001	0	0	0	1	0
GCF_000317635.1	4.164	9.117	8.161	4.236000000000001	16.248	0	0	0	0	0
GCF_000317675.1	3.563	8.606	7.672999999999999	4.0	15.220999999999998	0	0	0	0	0
GCF_000317695.1	2.7230000000000003	10.089	8.283999999999999	3.272	17.448	0	0	1	1	0
GCF_000317795.1	5.459	2.11	-0.021	2.061	8.756	0	0	0	0	0
GCF_000317835.1	1.239	2.474	3.727	3.11	14.651	0	0	0	0	0
GCF_000317875.1	1.0290000000000001	1.876	1.665	4.08	7.8260000000000005	0	0	0	0	0
GCF_000317895.1	-0.424	0.201	1.189	6.26	10.885	0	0	0	0	0
GCF_000317975.2	-0.545	0.475	1.167	0.637	2.77	0	0	0	0	0
GCF_000319225.1	0.677	4.729	0.878	-0.057	6.377999999999999	0	0	0	0	0
GCF_000319245.1	0.43700000000000006	3.242	0.78	-0.057	5.648	0	0	0	0	0
GCF_000319385.1	-0.42	2.004	2.342	3.43	7.353	0	0	0	0	0
GCF_000319575.2	1.751	7.151	3.437	3.927	11.511	0	0	0	0	0
GCF_000321415.2	10.25	5.38	2.918	8.445	16.429000000000002	1	0	0	0	0
GCF_000325705.1	-0.354	1.629	2.628	6.596	11.557	0	0	0	0	0
GCF_000325745.1	0.336	0.32	2.299	0.733	7.86	0	0	0	0	0
GCF_000327045.1	9.147	11.620999999999999	4.971	8.522	15.875	1	0	0	0	0
GCF_000327065.1	1.885	5.837000000000001	4.248	8.217	13.502	0	0	0	0	0
GCF_000327485.1	5.2620000000000005	76.423	5.027	0.743	9.064	0	1	0	0	0
GCF_000327505.1	5.699	4.96	-0.184	0.431	6.0889999999999995	0	0	0	0	0
GCF_000328565.1	-0.7929999999999999	4.138999999999999	3.965	3.0639999999999996	15.856	0	0	0	0	0
GCF_000328625.1	5.209	5.2139999999999995	2.3569999999999998	0.938	6.825	0	0	0	0	0
GCF_000328665.1	4.31	76.53699999999999	5.645	2.9139999999999997	13.177999999999999	0	1	0	0	0
GCF_000328685.1	1.7169999999999999	9.982999999999999	2.938	1.874	13.832	0	0	0	0	0
GCF_000328705.1	-1.064	4.024	4.856	2.734	16.21	0	0	0	0	0
GCF_000328725.1	-0.408	-0.605	0.01	-0.177	-0.115	0	0	0	0	0
GCF_000330845.1	1.8330000000000002	5.54	4.289	3.7960000000000003	15.462	0	0	0	0	0
GCF_000330865.1	0.062	4.445	3.6519999999999997	6.245	15.474	0	0	1	0	0
GCF_000330885.1	-0.301	6.724	6.3389999999999995	3.65	17.507	0	0	1	0	0
GCF_000331735.1	-0.05	4.502	3.65	5.346	16.307000000000002	0	0	0	0	0
GCF_000331995.1	0.435	9.324	3.645	1.2009999999999998	5.985	0	0	0	0	0
GCF_000332115.1	-1.517	-1.454	2.375	3.2939999999999996	6.309	0	0	0	0	0
GCF_000332735.1	2.004	0.779	2.635	2.123	9.038	0	0	0	0	0
GCF_000336425.1	0.943	4.567	3.6519999999999997	6.135	15.22	0	0	1	0	0
GCF_000336465.1	-1.085	3.185	3.569	5.435	15.398	0	0	0	0	0
GCF_000340435.2	1.21	3.802	4.452	3.2119999999999997	15.732999999999999	0	0	0	0	0
GCF_000340795.1	-0.109	3.543	0.9259999999999999	-0.057	5.865	0	0	0	0	0
GCF_000340865.1	0.42200000000000004	3.242	0.78	-0.057	5.561	0	0	0	0	0
GCF_000340885.1	3.045	12.909	3.6919999999999997	1.91	10.421	0	0	0	0	0
GCF_000340905.1	0.506	3.4930000000000003	0.9259999999999999	-0.057	5.392	0	0	0	0	0
GCF_000341345.1	-0.055999999999999994	0.447	3.918	2.1959999999999997	11.094000000000001	0	0	0	0	0
GCF_000341355.1	-0.077	0.792	1.6480000000000001	1.857	7.513999999999999	0	0	0	0	0
GCF_000341385.1	-0.401	0.792	1.6480000000000001	2.5540000000000003	8.405	0	0	0	0	0
GCF_000341395.1	9.541	16.394000000000002	4.2219999999999995	6.284	13.213	1	0	0	0	0
GCF_000341465.2	-1.139	4.0969999999999995	2.969	3.47	14.367	0	0	0	0	0
GCF_000342265.1	1.609	6.001	3.2110000000000003	4.66	13.690999999999999	0	0	0	0	0
GCF_000344785.1	-2.634	1.021	4.38	2.436	8.38	0	0	0	0	0
GCF_000344805.1	0.924	6.289	7.29	7.739	19.327	0	0	1	0	0
GCF_000347595.1	2.05	1.465	-0.396	5.013	6.867000000000001	0	0	0	0	0
GCF_000347635.1	-1.224	2.263	4.684	7.305	12.526	0	0	0	0	0
GCF_000347675.2	-0.966	2.48	4.122	7.785	14.244000000000002	0	0	0	0	0
GCF_000347695.1	0.687	0.6679999999999999	1.413	0.8009999999999999	2.995	0	0	0	0	0
GCF_000348725.1	-0.09699999999999999	0.753	1.5830000000000002	4.105	8.822000000000001	0	0	0	0	0
GCF_000348745.1	-0.716	1.064	0.997	3.7260000000000004	8.722000000000001	0	0	0	0	0
GCF_000348785.1	-0.603	10.282	3.68	3.411	15.139000000000001	0	0	0	0	0
GCF_000348805.1	0.5539999999999999	-0.099	1.986	3.185	3.115	0	0	0	0	0
GCF_000349765.1	1.704	1.764	-0.198	5.013	6.225	0	0	0	0	0
GCF_000349845.1	0.882	3.7030000000000003	2.674	7.54	15.142999999999999	0	0	0	0	0
GCF_000349945.1	3.3339999999999996	18.743	5.369	9.184	18.005	0	0	0	0	0
GCF_000350305.1	3.7119999999999997	24.855	2.5540000000000003	0.684	6.6579999999999995	1	0	0	0	0
GCF_000355675.1	-0.409	2.972	4.212	6.702000000000001	12.488	0	0	0	0	0
GCF_000355695.1	-3.0980000000000003	-1.379	3.109	2.287	9.568999999999999	0	0	0	0	0
GCF_000359525.1	-0.654	2.123	3.293	2.287	15.347000000000001	0	0	0	0	0
GCF_000367205.1	1.092	1.028	3.068	3.908	12.015999999999998	0	0	0	0	0
GCF_000367425.1	1.1340000000000001	5.604	2.715	3.918	14.719000000000001	0	0	0	0	0
GCF_000376545.2	1.7109999999999999	5.106	3.885	3.65	14.432	0	0	0	0	0
GCF_000376585.1	0.779	2.476	2.17	3.489	7.268	0	0	0	0	0
GCF_000385525.1	-0.309	3.7510000000000003	4.2330000000000005	5.82	16.224	0	0	0	0	0
GCF_000385565.1	9.274	34.407	3.585	1.931	10.554	1	0	0	0	0
GCF_000385925.1	-1.755	-0.915	-0.5539999999999999	0.158	2.281	0	0	0	0	0
GCF_000385945.1	0.004	3.0660000000000003	3.41	2.099	15.464	0	0	0	0	0
GCF_000389635.1	2.8280000000000003	8.279	4.02	1.317	11.850999999999999	0	0	0	0	0
GCF_000389965.1	1.827	2.708	3.6639999999999997	2.718	15.686	0	0	0	0	0
GCF_000400635.2	-2.301	2.1630000000000003	3.5180000000000002	2.738	15.806	0	0	0	0	0
GCF_000400935.1	0.215	0.03	0.542	0.13699999999999998	0.578	0	0	0	0	0
GCF_000400955.1	-0.44799999999999995	-0.094	0.233	0.218	0.359	0	0	0	0	0
GCF_000402035.1	0.677	14.501	4.601	5.787000000000001	17.109	0	0	0	0	0
GCF_000403645.1	-1.545	8.493	2.833	2.595	11.888	0	0	0	0	0
GCF_000404165.1	5.193	71.014	4.948	0.743	7.688	0	1	0	0	0
GCF_000404225.1	4.583	34.908	4.728	0.47100000000000003	8.686	0	1	0	0	0
GCF_000410575.1	1.185	2.775	2.805	6.412999999999999	14.919	0	0	0	0	0
GCF_000412265.2	0.26	3.412	4.458	2.095	15.745	0	0	0	0	0
GCF_000412695.1	0.5379999999999999	3.713	3.3960000000000004	6.341	15.675	0	0	0	0	0
GCF_000416365.2	-0.92	2.2119999999999997	4.513	2.093	15.890999999999998	0	0	0	0	0
GCF_000418325.1	4.043	6.966	4.246	7.322	16.998	0	0	0	0	0
GCF_000418365.1	-2.617	1.014	3.759	2.161	9.222999999999999	0	0	0	0	0
GCF_000422085.1	2.0380000000000003	5.614	3.6519999999999997	5.992999999999999	15.398	0	0	0	0	0
GCF_000439435.1	-0.575	-0.205	0.087	0.218	0.26	0	0	0	0	0
GCF_000439455.1	-0.644	-0.042	0.087	0.218	0.142	0	0	0	0	0
GCF_000441535.1	-0.755	0.215	1.268	0.81	2.577	0	0	0	0	0
GCF_000441555.1	0.7040000000000001	2.508	2.002	0.825	6.29	0	0	0	0	0
GCF_000442435.1	-0.941	7.829	6.336	3.792	17.727999999999998	0	0	1	0	0
GCF_000442645.1	-0.015	0.395	3.465	2.533	10.765	0	0	0	0	0
GCF_000444875.1	0.856	3.469	3.645	2.8489999999999998	15.931	0	0	0	0	0
GCF_000444995.1	-0.022000000000000002	2.883	3.842	3.6289999999999996	15.539000000000001	1	0	1	0	0
GCF_000445425.4	-0.802	0.087	0.43799999999999994	0.069	0.5529999999999999	0	0	0	0	0
GCF_000445995.2	2.424	4.111000000000001	3.045	4.236000000000001	14.32	0	0	0	0	0
GCF_000446015.1	6.627000000000001	8.25	-0.43200000000000005	0.534	6.805	0	0	0	0	0
GCF_000447675.1	0.433	-0.067	0.301	0.865	4.865	0	0	0	0	0
GCF_000452705.1	-0.879	3.573	3.2510000000000003	2.3369999999999997	14.556	0	0	0	0	0
GCF_000455605.1	-0.634	0.204	1.837	3.508	9.101	0	0	0	0	0
GCF_000463015.1	-0.127	14.562000000000001	4.516	3.807	16.287	0	0	0	0	0
GCF_000463395.1	-1.784	-0.853	-0.044000000000000004	0.158	1.392	0	0	0	0	0
GCF_000463465.1	-1.3359999999999999	-1.13	-0.21	0.9520000000000001	1.5490000000000002	0	0	0	0	0
GCF_000463505.1	-1.484	-0.716	0.557	-0.157	2.009	0	0	0	0	0
GCF_000465235.1	5.351	3.823	2.484	7.412000000000001	11.808	0	0	0	0	0
GCF_000468615.2	-0.371	1.051	3.574	5.386	11.578	0	0	0	0	0
GCF_000470655.1	2.29	9.605	2.761	3.5189999999999997	10.77	0	0	0	0	0
GCF_000470775.1	-2.9539999999999997	-1.811	2.401	4.026	7.433	0	0	0	0	0
GCF_000471025.2	-0.384	-0.902	0.221	0.59	1.445	0	0	0	0	0
GCF_000471925.1	1.308	3.696	4.448	7.524	17.125	0	0	0	0	0
GCF_000473245.1	2.006	3.3710000000000004	3.983	3.4610000000000003	13.58	0	0	0	0	0
GCF_000473305.1	1.615	3.264	-0.006	2.813	6.978	0	0	0	0	0
GCF_000473995.1	1.756	11.052999999999999	1.415	1.73	7.443	0	0	0	0	0
GCF_000477415.1	-0.043	-0.153	0.01	-0.08199999999999999	0.139	0	0	0	0	0
GCF_000477435.1	2.535	3.68	2.408	1.251	8.774	0	0	0	0	0
GCF_000478825.2	3.9539999999999997	8.514	7.64	3.7769999999999997	15.064	0	0	0	1	0
GCF_000478885.1	5.011	6.1979999999999995	-0.066	3.6210000000000004	7.885	0	0	0	0	0
GCF_000478905.1	2.4819999999999998	4.963	2.056	0.647	7.647	0	0	0	0	0
GCF_000479315.1	-1.1520000000000001	-0.486	0.266	0.016	1.808	0	0	0	0	0
GCF_000484535.1	2.271	8.096	6.388999999999999	3.219	16.083	0	0	0	0	0
GCF_000485905.1	1.7690000000000001	3.964	5.131	3.6	13.634	0	0	0	0	0
GCF_000494755.1	1.9869999999999999	2.378	3.565	2.738	15.974	0	0	0	0	0
GCF_000494915.1	-0.266	3.898	3.742	3.884	15.0	0	0	0	0	0
GCF_000495505.1	4.218	4.846	2.36	8.183	11.947000000000001	0	0	0	0	0
GCF_000495935.2	-0.207	2.331	2.781	2.529	12.138	0	0	0	0	0
GCF_000496595.1	0.158	1.035	1.615	0.688	6.849	0	0	0	0	0
GCF_000496635.1	-2.063	-0.65	2.609	3.489	7.603	0	0	0	0	0
GCF_000498975.2	1.1320000000000001	3.114	3.742	5.044	15.190999999999999	0	0	0	0	0
GCF_000499645.1	-2.069	4.348	6.325	7.638999999999999	17.727999999999998	0	0	1	0	0
GCF_000499665.2	0.364	1.252	1.704	3.9339999999999997	6.489	0	0	0	0	0
GCF_000499765.1	5.872999999999999	74.462	4.229	0.596	9.301	0	1	0	0	0
GCF_000500935.1	-0.628	0.165	0.387	0.13699999999999998	0.615	0	0	0	0	0
GCF_000503895.1	0.496	15.968	3.795	7.992999999999999	16.163	0	0	0	0	0
GCF_000504105.1	3.009	1.7930000000000001	0.24100000000000002	0.536	4.4110000000000005	0	0	0	0	0
GCF_000504125.1	-0.046	0.18	1.306	0.012	2.445	0	0	0	0	0
GCF_000507245.1	-0.8690000000000001	3.91	0.504	1.919	7.322	0	0	0	0	0
GCF_000508205.1	1.145	3.79	3.514	5.507000000000001	16.480999999999998	0	0	0	0	0
GCF_000508225.1	0.5329999999999999	2.017	1.875	3.665	7.244	0	0	0	0	0
GCF_000508245.1	-0.043	0.121	0.156	-0.08199999999999999	0.12	0	0	0	0	0
GCF_000510265.1	-0.42	2.318	2.419	3.207	7.641	0	0	0	0	0
GCF_000511305.1	0.313	2.206	3.655	2.502	14.637	0	0	0	0	0
GCF_000511355.1	1.5430000000000001	4.698	3.475	6.4079999999999995	16.297	0	0	0	0	0
GCF_000511385.1	1.703	5.172000000000001	3.7569999999999997	3.58	15.183	0	0	0	0	0
GCF_000511405.1	3.3810000000000002	5.065	4.593999999999999	4.133	13.015	0	0	1	0	0
GCF_000512125.1	2.72	6.341	2.241	6.187	14.389000000000001	0	0	0	0	0
GCF_000512185.1	2.052	5.565	2.911	8.554	14.905	0	0	0	0	0
GCF_000512205.2	-1.133	7.275	5.975	7.018	17.273	0	0	0	0	0
GCF_000512355.1	0.8440000000000001	2.365	1.827	3.451	10.558	0	0	0	0	0
GCF_000512735.1	6.715	5.827999999999999	3.951	7.246	13.314	1	0	0	0	0
GCF_000512895.1	4.784	13.796	1.173	1.6369999999999998	8.917	0	0	0	0	0
GCF_000512915.1	0.9279999999999999	6.193	0.736	0.966	8.021	0	0	0	0	0
GCF_000513295.1	5.834	5.806	6.268	8.785	17.102	0	0	0	0	0
GCF_000513475.1	2.1830000000000003	0.563	0.535	0.114	0.695	0	0	0	0	0
GCF_000517305.1	-1.1	3.435	2.932	6.004	14.837	0	0	0	0	0
GCF_000517365.1	-0.6829999999999999	-0.18	0.233	1.012	0.7040000000000001	0	0	0	0	0
GCF_000517405.1	1.3659999999999999	2.85	1.639	1.875	8.696	0	0	0	0	0
GCF_000517445.1	7.537000000000001	9.735	-0.22699999999999998	0.609	6.648	1	0	0	0	0
GCF_000517565.1	5.54	8.497	1.357	5.843	11.182	1	0	0	0	0
GCF_000517605.1	-1.66	6.886	6.3389999999999995	6.321000000000001	17.590999999999998	0	0	1	0	0
GCF_000517625.1	1.179	9.687000000000001	3.463	1.587	13.755999999999998	0	0	0	0	0
GCF_000520015.2	1.328	5.479	2.877	6.754	15.298	0	0	0	0	0
GCF_000520875.1	-2.1390000000000002	3.54	6.2589999999999995	6.199	17.829	0	0	1	0	0
GCF_000521505.1	-0.57	6.947	3.806	4.856	15.699000000000002	0	0	0	0	0
GCF_000521525.1	2.167	2.7289999999999996	2.5839999999999996	1.119	7.216	0	0	0	0	0
GCF_000521605.1	1.672	2.395	0.8590000000000001	4.732	7.2010000000000005	0	0	0	0	0
GCF_000521655.1	2.228	3.45	0.851	4.732	7.4079999999999995	0	0	0	0	0
GCF_000522545.2	-1.608	15.419	4.502	4.699	17.035999999999998	0	0	0	0	0
GCF_000523235.1	-0.249	3.708	4.465	2.8489999999999998	15.937000000000001	0	0	0	0	0
GCF_000524555.1	-0.8420000000000001	-0.391	0.01	-0.177	-0.115	0	0	0	0	0
GCF_000525635.1	0.402	3.173	3.6439999999999997	2.241	16.521	0	0	0	0	0
GCF_000525655.1	-2.7430000000000003	0.578	3.612	3.327	9.579	0	0	0	0	0
GCF_000525675.1	-0.09699999999999999	0.292	1.204	4.105	9.839	0	0	0	0	0
GCF_000550765.1	0.768	2.5340000000000003	3.47	7.431	14.186	0	0	0	0	0
GCF_000550785.1	-0.111	0.9690000000000001	3.946	2.889	9.959	0	0	0	0	0
GCF_000550805.1	1.055	2.478	5.003	3.281	10.915999999999999	0	0	0	0	0
GCF_000565175.1	-0.8190000000000001	-0.35	0.38299999999999995	0.218	0.32299999999999995	0	0	0	0	0
GCF_000565215.1	-0.696	-0.205	0.087	0.218	0.26	0	0	0	0	0
GCF_000568815.1	6.1339999999999995	7.968	6.022	8.062000000000001	15.061	1	0	0	0	0
GCF_000576555.1	-1.056	2.5140000000000002	4.122	5.136	13.663	0	0	0	0	0
GCF_000577275.1	-1.212	2.381	3.553	7.577999999999999	16.237000000000002	0	0	1	0	0
GCF_000577895.1	-1.44	6.53	4.813	0.9420000000000001	8.603	0	0	0	0	0
GCF_000583875.1	-0.384	-0.769	0.065	0.59	1.2890000000000001	0	0	0	0	0
GCF_000585495.1	5.44	9.236	-0.423	0.223	6.43	1	0	0	0	0
GCF_000585995.1	1.425	3.8360000000000003	3.2310000000000003	7.425	16.374000000000002	0	0	0	0	0
GCF_000590455.1	1.111	0.47200000000000003	3.713	3.552	11.588	0	0	0	0	0
GCF_000590475.1	0.521	3.6660000000000004	4.456	7.226	15.853	0	0	1	0	0
GCF_000590495.2	1.29	3.7430000000000003	3.4339999999999997	6.075	16.445999999999998	0	0	0	0	0
GCF_000590555.1	-2.965	-2.077	2.661	2.502	7.0	0	0	0	0	0
GCF_000590925.1	2.271	5.27	6.067	4.76	15.465	0	0	0	0	0
GCF_000591055.1	0.331	5.654	4.069	1.9980000000000002	12.719000000000001	0	0	0	0	0
GCF_000597865.1	4.52	5.559	0.775	0.46399999999999997	8.439	0	0	0	0	0
GCF_000597885.1	-0.457	2.346	3.3930000000000002	5.31	13.831	0	0	0	0	0
GCF_000599545.1	-0.5479999999999999	6.462999999999999	3.6460000000000004	2.418	15.968	0	0	0	0	0
GCF_000599985.1	3.693	3.6839999999999997	2.253	2.113	8.177	0	0	0	0	0
GCF_000600005.1	1.319	4.935	3.5580000000000003	1.219	11.353	0	0	0	0	0
GCF_000600105.1	2.911	3.875	2.403	4.578	10.79	0	0	0	0	0
GCF_000612055.1	0.136	0.426	-0.33299999999999996	0.725	7.377000000000001	0	0	0	0	0
GCF_000612505.1	4.22	6.567	6.35	3.99	13.894	0	0	1	0	0
GCF_000612685.1	-0.035	7.933	3.424	4.09	15.171	0	0	0	0	0
GCF_000619905.2	0.006	1.8780000000000001	3.259	7.28	14.731	0	0	1	0	0
GCF_000626635.1	-0.057	2.767	3.4819999999999998	6.015	10.252	0	0	0	0	0
GCF_000626675.1	-3.359	0.44	3.542	2.215	10.128	0	0	0	0	0
GCF_000632395.1	1.901	5.848	2.142	2.094	13.73	0	0	0	0	0
GCF_000632475.1	1.6680000000000001	15.843	6.212000000000001	8.57	18.159000000000002	0	0	1	0	0
GCF_000632805.1	0.8370000000000001	3.785	2.7560000000000002	9.045	16.292	0	0	0	0	0
GCF_000632845.1	0.5329999999999999	1.855	1.8419999999999999	3.665	7.228	0	0	0	0	0
GCF_000632985.1	0.642	0.664	1.157	3.927	7.385	0	0	0	0	0
GCF_000635915.2	-1.4069999999999998	1.232	0.725	4.052	10.065	0	0	0	0	0
GCF_000648515.1	2.084	4.243	1.4769999999999999	6.187	14.389000000000001	0	0	0	0	0
GCF_000661895.1	4.07	4.777	3.9530000000000003	1.506	13.425	0	0	0	0	0
GCF_000689415.1	1.939	3.95	3.611	7.955	15.822000000000001	0	0	0	0	0
GCF_000691605.1	-0.084	0.45	1.1740000000000002	6.26	11.388	0	0	0	0	0
